scenario_COMET_score,excuse_COMET_score 
0.8324744159957791,0.8341778626607744
0.752790093421936,0.8102468252182007
0.7527898550033569,0.8614488840103149
0.7527898550033569,0.8614283204078674
0.7527898550033569,0.8698732256889343
0.8564774990081787,0.85279381275177
0.8564774990081787,0.799654483795166
0.8564774990081787,0.8604530096054077
0.8564774990081787,0.8538987636566162
0.8328006267547607,0.7656410932540894
0.8328006267547607,0.862754762172699
0.8328006267547607,0.8517664670944214
0.8328006267547607,0.8616804480552673
0.5973879098892212,0.8666833639144897
0.5973879098892212,0.86152184009552
0.5973879098892212,0.5827538967132568
0.5973879098892212,0.5909911394119263
0.8677084445953369,0.8540359735488892
0.8677084445953369,0.8635631799697876
0.8677084445953369,0.8631575107574463
0.8677084445953369,0.8298859000205994
0.8618717193603516,0.8547518253326416
0.8618717193603516,0.8356117010116577
0.8618717193603516,0.8206680417060852
0.8618717193603516,0.8781371116638184
0.8608092665672302,0.770953893661499
0.8608092665672302,0.8541600108146667
0.8608092665672302,0.7347796559333801
0.8608092665672302,0.7452983856201172
0.8664705753326416,0.7807868123054504
0.8664705753326416,0.8547319173812866
0.8664705753326416,0.8658958673477173
0.8664705753326416,0.86412513256073
0.8504723906517029,0.8698691129684448
0.8504723906517029,0.8583941459655762
0.8504723906517029,0.838668167591095
0.8504723906517029,0.8506641983985901
0.8342221975326538,0.5654016137123108
0.8342221975326538,0.8742197751998901
0.8342221975326538,0.8323926329612732
0.8342221975326538,0.8663356900215149
0.85309898853302,0.861085832118988
0.85309898853302,0.7777592539787292
0.8530988693237305,0.862981379032135
0.85309898853302,0.8745251297950745
0.873703122138977,0.8812873959541321
0.873703122138977,0.4597760736942291
0.873703122138977,0.8726783990859985
0.873703122138977,0.869482159614563
0.8570928573608398,0.6563509106636047
0.8570928573608398,0.8567880392074585
0.8570928573608398,0.8601251840591431
0.8570928573608398,0.8263739347457886
0.8427178859710693,0.8583394885063171
0.8427178859710693,0.8243691921234131
0.8427178859710693,0.8754568099975586
0.8427178859710693,0.8745372295379639
0.8297660946846008,0.8594099879264832
0.8297660946846008,0.87408846616745
0.8297660946846008,0.8647437691688538
0.8297660946846008,0.8758578896522522
0.8744248151779175,0.86234050989151
0.8744248151779175,0.8815458416938782
0.8744248151779175,0.8243980407714844
0.8744248151779175,0.5359951853752136
0.7713433504104614,0.8563358783721924
0.7713431119918823,0.8597441911697388
0.7713431119918823,0.8762333393096924
0.7713433504104614,0.8369126319885254
0.8736264705657959,0.8718276023864746
0.8736264705657959,0.7893946766853333
0.8736264705657959,0.7393268942832947
0.8736264705657959,0.8645203113555908
0.8624868392944336,0.772023618221283
0.8624868392944336,0.8395006060600281
0.8624868392944336,0.8611881732940674
0.8624868392944336,0.8108704090118408
0.8479504585266113,0.8363447189331055
0.8479504585266113,0.8410496711730957
0.8479504585266113,0.8605123162269592
0.8479504585266113,0.8045265674591064
0.8662984371185303,0.8727693557739258
0.8662984371185303,0.8730100393295288
0.8662984371185303,0.8674876689910889
0.8662984371185303,0.8607402443885803
0.8334053754806519,0.6928958892822266
0.8334053754806519,0.7678681015968323
0.8334053754806519,0.8620390295982361
0.8334053754806519,0.4901721179485321
0.6510281562805176,0.8446048498153687
0.6510281562805176,0.8744809031486511
0.6510281562805176,0.8798109292984009
0.6510281562805176,0.8683508634567261
0.8677244782447815,0.802384614944458
0.8677244782447815,0.8705892562866211
0.8677244782447815,0.8441742658615112
0.8677244782447815,0.8548470735549927
0.7716537714004517,0.8628518581390381
0.7716537714004517,0.6298427581787109
0.7716537714004517,0.8125757575035095
0.7716537714004517,0.85880047082901
0.8499025106430054,0.8560512661933899
0.8499025106430054,0.5279557108879089
0.8499025106430054,0.8611772656440735
0.8499026298522949,0.8476085066795349
0.8796230554580688,0.7363167405128479
0.8796230554580688,0.5405360460281372
0.8796230554580688,0.844843327999115
0.8796230554580688,0.8369153738021851
0.8214910626411438,0.8533588647842407
0.8214910626411438,0.8731575012207031
0.8214911818504333,0.8421943187713623
0.8214911818504333,0.848762035369873
0.8686708211898804,0.8567184805870056
0.8686708211898804,0.863192081451416
0.8686708211898804,0.8329561352729797
0.8686708211898804,0.8441328406333923
0.8155667185783386,0.8386293053627014
0.8155667185783386,0.8638186454772949
0.8155665397644043,0.8747799396514893
0.8155667185783386,0.8688223361968994
0.8755843043327332,0.8864259123802185
0.8755841255187988,0.8601129055023193
0.8755841255187988,0.8745844960212708
0.8755841255187988,0.8666512966156006
0.865919828414917,0.57955002784729
0.865919828414917,0.8453893661499023
0.865919828414917,0.5952414870262146
0.865919828414917,0.8629277944564819
0.8212679624557495,0.8684874773025513
0.8212679624557495,0.8503056764602661
0.8212679624557495,0.847907543182373
0.8212679624557495,0.8555257320404053
0.8136893510818481,0.8595359325408936
0.8136893510818481,0.824341893196106
0.8136893510818481,0.8595958948135376
0.8136893510818481,0.8531602621078491
0.8224900364875793,0.8796054124832153
0.8224900364875793,0.8664509057998657
0.8224900364875793,0.8603834509849548
0.822489857673645,0.8645092248916626
0.4478776454925537,0.5904335379600525
0.4478776454925537,0.8570053577423096
0.4478776454925537,0.609675407409668
0.4478776454925537,0.7896822690963745
0.8167269825935364,0.836338996887207
0.8167269825935364,0.7743151187896729
0.8167269825935364,0.6450201272964478
0.8167269825935364,0.8628462553024292
0.8597047328948975,0.8759872913360596
0.8597047924995422,0.8648780584335327
0.8597047924995422,0.8584182858467102
0.8597047924995422,0.8478587865829468
0.8472188711166382,0.818891167640686
0.8472188711166382,0.8258687257766724
0.8472188711166382,0.8478389382362366
0.8472188711166382,0.8237754106521606
0.8526647090911865,0.5732548236846924
0.8526648283004761,0.5731342434883118
0.8526648283004761,0.8471895456314087
0.8526648283004761,0.8647647500038147
0.5455019474029541,0.8485477566719055
0.5455019474029541,0.8831267952919006
