scenario_COMET_score,excuse_COMET_score
0.8539439767674507,0.8554332915794842
0.8137891292572021,0.7478278279304504
0.8137894868850708,0.8835955858230591
0.8137894868850708,0.8746053576469421
0.8137891292572021,0.8902562260627747
0.8903132677078247,0.864766001701355
0.8903132677078247,0.8329067826271057
0.8903132677078247,0.8688864707946777
0.8903132677078247,0.8662282228469849
0.8645652532577515,0.8443519473075867
0.8645652532577515,0.8847391605377197
0.8645652532577515,0.8665337562561035
0.8645652532577515,0.8874449729919434
0.6597952246665955,0.8871008157730103
0.6597957015037537,0.887123703956604
0.6597957015037537,0.567918062210083
0.6597957015037537,0.5288823246955872
0.8867008686065674,0.8775556683540344
0.8867008686065674,0.8822168707847595
0.8867008686065674,0.8861769437789917
0.8867009282112122,0.8723996877670288
0.8799886703491211,0.8865925073623657
0.8799886703491211,0.8576234579086304
0.8799886703491211,0.8765968084335327
0.8799886703491211,0.888533353805542
0.8877013325691223,0.7878429889678955
0.8877013325691223,0.8486584424972534
0.8877013325691223,0.765202522277832
0.8877013325691223,0.8186384439468384
0.8858158588409424,0.8095566034317017
0.8858158588409424,0.8663575053215027
0.8858158588409424,0.8527654409408569
0.8858158588409424,0.8898491859436035
0.8658978939056396,0.8863648176193237
0.8658975958824158,0.8639739751815796
0.8658975958824158,0.8764454126358032
0.8658975958824158,0.8658952713012695
0.8645697236061096,0.7260984182357788
0.8645697236061096,0.8863033056259155
0.8645697236061096,0.872791051864624
0.8645697236061096,0.8925802111625671
0.8818791508674622,0.8821806907653809
0.8818791508674622,0.7726070880889893
0.8818792104721069,0.8851707577705383
0.8818792104721069,0.8439434766769409
0.8914435505867004,0.8939853310585022
0.8914435505867004,0.8415003418922424
0.8914435505867004,0.887783408164978
0.8914435505867004,0.8878759741783142
0.8700164556503296,0.7753995656967163
0.8700164556503296,0.8793075084686279
0.8700164556503296,0.8939410448074341
0.8700164556503296,0.8403181433677673
0.7967294454574585,0.887946605682373
0.7918552756309509,0.8507928252220154
0.7918552756309509,0.896863579750061
0.7967294454574585,0.893746018409729
0.8403745889663696,0.8815740942955017
0.8403745889663696,0.8902413845062256
0.8403745889663696,0.8857413530349731
0.8403745889663696,0.8881846070289612
0.8918911218643188,0.8809029459953308
0.8918911218643188,0.8972668051719666
0.8918911218643188,0.7134435772895813
0.8918911218643188,0.48196446895599365
0.8073120713233948,0.8726388216018677
0.8073120713233948,0.8836151361465454
0.8073120713233948,0.894696056842804
0.8073120713233948,0.8358452320098877
0.8919255137443542,0.8852307796478271
0.8919255137443542,0.8476957678794861
0.8919255137443542,0.898540735244751
0.8919255137443542,0.8843051791191101
0.8847591280937195,0.7273902297019958
0.8847591280937195,0.8500560522079468
0.8847591280937195,0.87769615650177
0.8847591280937195,0.7851656675338745
0.769075870513916,0.7183040976524353
0.769075870513916,0.710341215133667
0.769075870513916,0.8607257604598999
0.769075870513916,0.7041640281677246
0.891732931137085,0.8929343819618225
0.891732931137085,0.8945362567901611
0.891732931137085,0.8863850831985474
0.891732931137085,0.8761628866195679
0.7321960926055908,0.8890355229377747
0.7321960926055908,0.7696547508239746
0.7321960926055908,0.8842005729675293
0.7321960926055908,0.8806460499763489
0.8389024138450623,0.8820853233337402
0.8389024138450623,0.892440140247345
0.8389024138450623,0.8908432126045227
0.8389024138450623,0.8826190233230591
0.8938871622085571,0.8438571095466614
0.8938871622085571,0.885948896408081
0.8938871622085571,0.8786877989768982
0.8938871622085571,0.864013671875
0.7365107536315918,0.8831787705421448
0.7365107536315918,0.6519914269447327
0.7365107536315918,0.764819860458374
0.7365108132362366,0.8864819407463074
0.8326542377471924,0.8797085881233215
0.8326542377471924,0.4446077346801758
0.8326542377471924,0.883507490158081
0.8326542377471924,0.8809329271316528
0.9040135145187378,0.8520857095718384
0.8961858749389648,0.6712256669998169
0.9040135145187378,0.8698405623435974
0.9040135145187378,0.8074646592140198
0.7849527597427368,0.8776971697807312
0.7849527597427368,0.8956290483474731
0.7849527597427368,0.8669622540473938
0.7849527597427368,0.8679555654525757
0.8893986940383911,0.876570999622345
0.8893986940383911,0.883703887462616
0.8893986940383911,0.8864041566848755
0.8893986940383911,0.8161540031433105
0.8409671783447266,0.8792949914932251
0.8409671783447266,0.8835538029670715
0.8409671783447266,0.8791489005088806
0.8409671783447266,0.8887507319450378
0.8942142724990845,0.9002846479415894
0.8942142724990845,0.8853087425231934
0.8942142724990845,0.8846181035041809
0.8942142724990845,0.8738806247711182
0.8953427672386169,0.5724573731422424
0.8953427672386169,0.6899421215057373
0.8953427672386169,0.627419650554657
0.8953427672386169,0.8753999471664429
0.6875470280647278,0.8879314661026001
0.6875470280647278,0.791634202003479
0.6875470280647278,0.8620845079421997
0.6875482201576233,0.7820742726325989
0.8430305123329163,0.8639990091323853
0.8430305123329163,0.7847800850868225
0.8430305123329163,0.8823493719100952
0.8430305123329163,0.8650672435760498
0.8663926124572754,0.8726687431335449
0.8663926124572754,0.8875426650047302
0.8663926124572754,0.8809274435043335
0.8663926124572754,0.8849549293518066
0.8732599020004272,0.8715403079986572
0.8732599020004272,0.8716261386871338
0.8732599020004272,0.8601459860801697
0.8732599020004272,0.8504025936126709
0.8697122931480408,0.8612491488456726
0.8697122931480408,0.86974036693573
0.8697122931480408,0.6853431463241577
0.8697122931480408,0.8535557985305786
0.8817570209503174,0.897121012210846
0.8817570805549622,0.8901579976081848
0.8817570805549622,0.8762532472610474
0.8817570805549622,0.8770978450775146
0.8758455514907837,0.75276780128479
0.8758455514907837,0.869997501373291
0.8758455514907837,0.8729851245880127
0.8758455514907837,0.8787293434143066
0.8849179744720459,0.7488224506378174
0.8849179744720459,0.7853397727012634
0.8849179744720459,0.786723256111145
0.8849179744720459,0.8913755416870117
0.8291226625442505,0.8460715413093567
0.8291226625442505,0.8965315222740173
0.8291226625442505,0.8776134252548218
0.8291226625442505,0.8509200811386108
0.8849377632141113,0.8700101375579834
0.8849377632141113,0.8983064889907837
0.8849377632141113,0.8816085457801819
0.8849377632141113,0.887614905834198
0.8879983425140381,0.8656915426254272
0.8879983425140381,0.8713545799255371
0.8879983425140381,0.6785938143730164
0.8879983425140381,0.6301659345626831
0.7390686273574829,0.8883962035179138
0.7390686273574829,0.8615162968635559
0.7390686273574829,0.8708764910697937
0.7390686273574829,0.7833759784698486
0.880039393901825,0.8769266605377197
0.8800393342971802,0.8833500146865845
0.8800393342971802,0.8510304689407349
0.8800393342971802,0.8784604072570801
0.8556885719299316,0.8908394575119019
0.8556885719299316,0.8822163343429565
0.8556885719299316,0.8591021299362183
0.8556885719299316,0.8123660087585449
0.891103208065033,0.874058187007904
0.8923624753952026,0.8881844282150269
0.8923624753952026,0.890833854675293
0.8911031484603882,0.7840555906295776
0.8751388788223267,0.8380429744720459
0.8751388788223267,0.8105877041816711
0.8751388788223267,0.7331438064575195
0.8751388788223267,0.7916402816772461
0.8705922961235046,0.8721892237663269
0.8705922961235046,0.8833585977554321
0.8705922961235046,0.8760792016983032
0.8705922961235046,0.8845229148864746
0.8064557313919067,0.8871692419052124
0.8064557313919067,0.8791055083274841
0.8064557313919067,0.8144656419754028
0.8064557313919067,0.8851718306541443
0.8890355825424194,0.8811036348342896
0.8890355825424194,0.8990947604179382
0.8890355825424194,0.88857501745224
0.8890355825424194,0.8906094431877136
0.8920860886573792,0.8445966839790344
0.8920860886573792,0.8680471777915955
0.8920860886573792,0.888598620891571
0.8920860886573792,0.8906578421592712
0.8829386234283447,0.8765068054199219
0.8829387426376343,0.8650288581848145
0.8829386234283447,0.8623594641685486
0.8829386234283447,0.8501696586608887
0.8626735210418701,0.8848721385002136
0.8626735210418701,0.8931336402893066
0.8626735210418701,0.8187265396118164
0.8626735210418701,0.8982100486755371
0.846687912940979,0.8907333612442017
0.846687912940979,0.8820556402206421
0.846687912940979,0.88013756275177
0.846687912940979,0.8713533878326416
0.8751440048217773,0.893991231918335
0.8751440048217773,0.8844350576400757
0.8751440048217773,0.8896297216415405
0.8751440048217773,0.8932093977928162
0.8596867322921753,0.48869797587394714
0.8596869707107544,0.8831716179847717
0.8596867322921753,0.8826547861099243
0.8596867322921753,0.8855686783790588
0.8925998210906982,0.8903940916061401
0.8925998210906982,0.8659863471984863
0.8925998210906982,0.8947161436080933
0.8925998210906982,0.8575448989868164
0.8798961639404297,0.8576353788375854
0.8798961639404297,0.8407917618751526
0.8798961639404297,0.8400858044624329
0.8798961639404297,0.8839879035949707
0.8898068070411682,0.8582274913787842
0.8898068070411682,0.8880599141120911
0.8898068070411682,0.8434311747550964
0.8898068070411682,0.8879020810127258
0.8941085338592529,0.8592562675476074
0.8941085338592529,0.8370839357376099
0.8941085338592529,0.8751934170722961
0.8941085338592529,0.8916445970535278
0.8270257711410522,0.8896118402481079
0.8270257711410522,0.8658072352409363
0.8270257711410522,0.871088981628418
0.8270257711410522,0.8938227891921997
0.8846063017845154,0.8671274185180664
0.8846063613891602,0.8814992308616638
0.8846063017845154,0.8473354578018188
0.8846063017845154,0.8541873693466187
0.880317211151123,0.8944799900054932
0.880317211151123,0.8356677889823914
0.880317211151123,0.8365052342414856
0.880317211151123,0.8482547998428345
0.8519333004951477,0.8913626670837402
0.8519333004951477,0.8934625387191772
0.8519333004951477,0.6373294591903687
0.8519331216812134,0.8909880518913269
0.8816390037536621,0.8821547627449036
0.8834695816040039,0.8058533668518066
0.8834695816040039,0.8356705904006958
0.8816390037536621,0.8913779854774475
0.8714465498924255,0.8773462772369385
0.8658154606819153,0.8155645728111267
0.8714465498924255,0.8764225244522095
0.8714465498924255,0.8400058746337891
0.8570289611816406,0.8501331806182861
0.8570289611816406,0.518207848072052
0.8570289611816406,0.8581268787384033
0.8570286631584167,0.8882413506507874
0.8608729839324951,0.8565436601638794
0.8608729839324951,0.8181952834129333
0.8641568422317505,0.8445864319801331
0.8608729839324951,0.8325822949409485
0.8865094184875488,0.8330031037330627
0.8865092992782593,0.8633632659912109
0.8865092992782593,0.8524574637413025
0.8865092992782593,0.8818628787994385
0.886955976486206,0.8901960849761963
0.886955976486206,0.8794059753417969
0.886955976486206,0.6283418536186218
0.886955976486206,0.8820163011550903
0.8400033116340637,0.8916707038879395
0.8400033116340637,0.861929178237915
0.8400033116340637,0.867699384689331
0.8400033116340637,0.7268614172935486
0.886401355266571,0.8472607135772705
0.886401355266571,0.723198413848877
0.886401355266571,0.8641992807388306
0.886401355266571,0.8480481505393982
0.8837080001831055,0.8515478372573853
0.8837080001831055,0.8512307405471802
0.8837080001831055,0.8439384698867798
0.8837080001831055,0.8684795498847961
0.8744823932647705,0.8463391065597534
0.8744823932647705,0.8560627698898315
0.8744823932647705,0.8529970645904541
0.8744823932647705,0.8690693974494934
0.864264726638794,0.8818700313568115
0.864264726638794,0.8815525770187378
0.864264726638794,0.8817254304885864
0.864264726638794,0.8839656114578247
0.8382032513618469,0.8907674551010132
0.8382032513618469,0.8618900775909424
0.8382032513618469,0.7979581356048584
0.8382032513618469,0.875888466835022
0.7456479668617249,0.745018482208252
0.7456479668617249,0.8680018186569214
0.7456479668617249,0.890313982963562
0.7456479668617249,0.8293359279632568
0.8656662702560425,0.8501197099685669
0.8656664490699768,0.8494439125061035
0.8656664490699768,0.8844725489616394
0.8656664490699768,0.8740617036819458
0.8864670395851135,0.8611398339271545
0.8864670395851135,0.8937489986419678
0.8864670395851135,0.8713181018829346
0.8864670395851135,0.8847882151603699
0.8904159069061279,0.8121637105941772
0.8886705636978149,0.7300748825073242
0.8904159069061279,0.8236714005470276
0.8886705636978149,0.8771185874938965
0.8718360662460327,0.5291325449943542
0.8718360662460327,0.8244556188583374
0.8718360662460327,0.868477463722229
0.8718360662460327,0.8559699058532715
0.8680099248886108,0.4963831305503845
0.8680099248886108,0.8862611055374146
